ID	fdr_pval	pval	zval	Qval	Qpval	tau2	Gene_Name
C2orf54	0.686886080518163	0.410200337096714	0.82354113128147	3.77081987028481	0.151766832117785	0.147757088813375	chromosome 2 open reading frame 54
C2orf68	0.30943682006764	0.0726335041204791	1.79512677236575	0.233527227021229	0.889795503940566	0	chromosome 2 open reading frame 68
C2orf72	0.316933312717961	0.0772693500115191	1.76675451025624	1.50176903727441	0.471948920450525	0	chromosome 2 open reading frame 72
C2orf83	0.335319314652009	0.0889718877056682	1.70084611269767	2.43209530474556	0.296399328117514	0.0363009166522722	chromosome 2 open reading frame 83
C3	0.326753275198674	0.0829443507845455	-1.73385197548893	1.87398965722678	0.391803504611158	0	complement C3
C3AR1	0.987815768620508	0.964646134979908	0.0443240078506514	2.6125841930168	0.27082238022552	0.0495966577477814	complement C3a receptor 1
C3orf14	0.128093234867414	0.0116956753108686	-2.52119579776102	2.46173413767711	0.292039249737265	0.0391902678893137	chromosome 3 open reading frame 14
C3orf18	0.508091806114384	0.211394763283846	1.24973938976222	2.80000545188675	0.246596291733162	0.0668832689664932	chromosome 3 open reading frame 18
C3orf27	0.413460610881569	0.136994200187027	1.48707804199993	2.61045039726507	0.271111474237191	0.0500463275099273	NA
C3orf36	0.301115403815313	0.0691859192627684	1.81720376133843	4.02503969707191	0.133651468535724	0.177539699524091	chromosome 3 open reading frame 36
C3orf52	0.217390496269292	0.0353614763822432	2.10419458870277	1.81816984346169	0.402892733785776	0	chromosome 3 open reading frame 52
C3orf62 /// MIR4271 /// USP4	0.879835379584455	0.719232058723571	0.359485318801281	1.59949503976993	0.449442425068485	0	NA
C4A /// C4B /// C4B_2	0.400664166713656	0.127418023569019	1.52436313583135	2.05368732729406	0.358135574823174	0.00446172033994345	NA
C4BPA	0.500826790067979	0.205535968788611	1.26593607710397	0.133732806064458	0.935320148926073	0	complement component 4 binding protein alpha
C4BPB	0.204490386145405	0.0312068925917055	2.15442455558897	0.322243915594559	0.851188255731993	0	complement component 4 binding protein beta
C4orf19	0.15939030163304	0.0182918503760892	2.35965676829194	0.675870850441512	0.713241343813566	0	chromosome 4 open reading frame 19
C4orf27	0.0667810494414341	0.00247791439055955	-3.02602545753607	3.40401526190959	0.182317130869129	0.132379300609478	NA
C4orf29	0.401648695463842	0.128283670630156	-1.52090503353446	0.480797424881864	0.786314285269402	0	NA
C4orf46 /// TOMM7	0.49906708835801	0.204168844360447	-1.26976361662999	0.709330669490327	0.701408140868014	0	NA
C4orf6	0.831807558073753	0.634966521013961	0.474748111853696	0.692779715632655	0.707236711593366	0	NA
C5	0.424871136192991	0.14592321233524	1.45408330233873	4.39992688886911	0.110807208908476	0.20749592968736	complement C5
C5AR1	0.922545956638782	0.809028093087891	0.24168004494539	2.69756869137234	0.259555598819335	0.0568145581303103	complement C5a receptor 1
C5AR2	0.163797751320216	0.0193551615877459	2.33861898067586	1.29516578161697	0.523309144640379	0	complement component 5a receptor 2
C5orf15	0.540184557692516	0.244971598527372	-1.16264984501344	0.559002802645408	0.756160668189314	0	chromosome 5 open reading frame 15
C5orf22	0.201676706519071	0.0301731631950841	-2.16780976985375	1.64014809838178	0.440399042105817	0	chromosome 5 open reading frame 22
C5orf28	0.333997273537295	0.088299834136053	-1.70443508398548	1.10657710271314	0.575055597613959	0	NA
C5orf30	0.485828225442774	0.194079658835778	-1.29860459910187	4.86906981773471	0.0876384974590423	0.245723926647698	chromosome 5 open reading frame 30
C5orf42	0.818914091302923	0.613045522592667	0.505730971924557	0.129480536534674	0.937310881143579	0	NA
C5orf45	0.557035640793824	0.26110401660591	1.12378554161616	4.30353762619559	0.116278301184129	0.192807524521986	NA
C5orf66	0.789585905469002	0.559574828159978	0.583473148157483	0.154060541571855	0.925861826617146	0	chromosome 5 open reading frame 66
C6	0.865608455131313	0.69485653937992	0.392272961699734	8.7476607778477	0.0126028740866135	0.597430953157022	complement C6
C6orf10	0.561890667016229	0.265141319157032	1.11432142410274	2.89411725722689	0.235261262134796	0.0742314395550153	chromosome 6 open reading frame 10
C6orf106	0.568791377854557	0.272380155196056	-1.0975977971372	0.323288585318511	0.850743766528129	0	chromosome 6 open reading frame 106
C6orf120	0.0861606338604516	0.00485151626842795	-2.81673085485595	0.694516062225157	0.706622974020068	0	chromosome 6 open reading frame 120
C6orf123	0.123765435025005	0.0108701125693438	2.54684685428547	0.326044779995272	0.849572166282843	0	NA
C6orf15	0.073506527774971	0.00306013237118252	2.96163205392173	0.879280244728042	0.644268237098043	0	chromosome 6 open reading frame 15
C6orf211	0.140005779946758	0.0140782726561335	-2.45525999307747	2.01746150052466	0.36468155791742	0.00149882322845987	NA
C6orf25	0.241976587367905	0.0439760342458562	2.01431917311235	1.3038351167317	0.521045682690255	0	NA
C6orf47	0.262917598133709	0.0521813931102835	1.94163425341885	1.23855316050833	0.538333738019823	0	chromosome 6 open reading frame 47
C6orf48	0.140750674938179	0.0143098403698503	2.44939001925768	1.97934940846994	0.371697583007778	0	chromosome 6 open reading frame 48
C6orf62	0.464627923107604	0.175267340588109	-1.35547163274355	1.54701093197683	0.461392833246688	0	chromosome 6 open reading frame 62
C7	0.985623571104508	0.960770714739846	-0.0491864434629199	0.128447899495278	0.937794957068157	0	complement C7
C7orf25 /// PSMA2	0.239802795731354	0.0432408000885911	-2.02137655204869	0.0182608987815177	0.990911106591177	0	NA
C7orf26	0.275266652531017	0.0570900796925224	1.90262051944435	1.12322849475619	0.570287734941607	0	chromosome 7 open reading frame 26
C7orf43	0.831569706616683	0.634368011484869	0.475587880249154	3.56440536030952	0.168267100167336	0.129797301233633	chromosome 7 open reading frame 43
C7orf49	0.777362877512157	0.539408735871921	0.613707341934843	0.121414141918096	0.941098874594093	0	NA
C7orf55-LUC7L2 /// LUC7L2	0.530470015155982	0.234465886676564	-1.18893337199172	1.09514077694011	0.578353278542811	0	NA
C7orf63	0.723768370296211	0.457128139759412	0.743584076179888	0.219961478129994	0.895851390065753	0	NA
C7orf69	0.434962397412375	0.153870160712436	1.42599369954073	0.2499506922773	0.882518659809072	0	chromosome 7 open reading frame 69
C8A	0.258810543258206	0.0505848064865491	1.95498529044095	4.41573862886642	0.109934635291573	0.215262470461982	complement C8 alpha chain
C8B	0.638210832732192	0.350083804509195	0.934426749990517	0.382074092696716	0.826101983522442	0	complement C8 beta chain
C8G	0.566500829677842	0.270189466853208	1.10262633982978	1.69528405768258	0.428423953185035	0	complement C8 gamma chain
C8orf17	0.895920625383109	0.748416998527152	0.320727377089015	2.79362120835102	0.247384714825658	0.0649882106882939	chromosome 8 open reading frame 17
C8orf33	0.840611808668839	0.650244673890779	0.453422310858798	2.59301762656722	0.273484915205294	0.0485054572050171	chromosome 8 open reading frame 33
C8orf4	0.270058058945373	0.0551128060194275	-1.91798584492847	0.783076079468629	0.676016334523831	0	NA
C8orf44	0.639598180156343	0.351969655238552	0.930775597261455	1.89867559800899	0.386997208558889	0	chromosome 8 open reading frame 44
C8orf44-SGK3 /// SGK3	0.32174089311507	0.0799447353149494	-1.75100681967278	2.86191599444155	0.239079774740199	0.0734280714015953	NA
C8orf60	0.822668458626186	0.619961830687186	0.495904443897386	1.43061709362565	0.489041196412806	0	NA
C9	0.475078359926245	0.183985211679909	1.32858412702147	1.93617760499962	0.379808233433194	0	complement C9
C9orf114	0.721479322121255	0.454988402696223	0.747124516317425	3.87708315425709	0.143913683808055	0.157312048928123	NA
C9orf116	0.618708272254838	0.324426649666849	0.985401995889917	6.68704933355469	0.0353122741171878	0.407454349383788	chromosome 9 open reading frame 116
C9orf156	0.908149346018417	0.781687113742675	-0.277121108934545	2.66820989861665	0.263393820804525	0.0546706038680718	NA
C9orf16	0.784319742674057	0.551478665658893	0.595545842320197	0.279236677315431	0.869690099155609	0	chromosome 9 open reading frame 16
C9orf3	0.759852853748247	0.508592594525094	-0.661030748668894	0.511449890898291	0.774354929350315	0	chromosome 9 open reading frame 3
C9orf38	0.932406789926696	0.828128992436713	0.217101824107391	0.949796779992745	0.621948249418327	0	NA
C9orf40	0.540129927429239	0.243763218946776	-1.16563211157392	2.96768253758394	0.226764948123641	0.0809206378921646	chromosome 9 open reading frame 40
C9orf53	0.992535457760683	0.979069000948368	0.0262361265799397	2.11837067282239	0.346738170262425	0.00957708520623367	NA
C9orf78	0.78640421891759	0.554177860227238	0.591511338576328	4.18347140375286	0.123472638029683	0.176885650280499	chromosome 9 open reading frame 78
C9orf9	0.833099378401291	0.638782880481416	0.469401214432569	0.055880281123324	0.972446575164873	0	NA
C9orf91	0.518655594234363	0.22085556380457	-1.22425628098022	2.67653887797972	0.26229920080445	0.0554584374871932	NA
CA1	0.989340744913997	0.970046222081169	0.0375503159539743	0.219040295639551	0.896264106412508	0	carbonic anhydrase 1
CA10	0.138460313385036	0.0137488762540554	-2.46375837246056	2.19910360438301	0.333020309227083	0.0168790720330325	carbonic anhydrase 10
CA11	0.899956743164774	0.755437899804384	0.311477164985152	0.401778340532432	0.818003085594396	0	carbonic anhydrase 11
CA12	0.496425108267633	0.202587443487229	1.27421439921966	3.69341735415315	0.157755537198567	0.143892900940562	carbonic anhydrase 12
CA14	0.860784006289902	0.685888491582387	0.404440951183965	0.195544184094294	0.906855559797915	0	carbonic anhydrase 14
CA2	0.218199066829769	0.0356319156857787	-2.10110311317687	1.42920394803996	0.48938686172124	0	carbonic anhydrase 2
CA3	0.464627923107604	0.175174321940708	1.35576383348933	0.152775600008843	0.926456856912781	0	carbonic anhydrase 3
CA4	0.86889439674572	0.700823108573503	-0.384209593291024	0.834804478984805	0.658755889010327	0	carbonic anhydrase 4
CA5A	0.836442518925895	0.643407800721687	0.462939406018421	6.39552355864094	0.0408535409642887	0.377667327978	carbonic anhydrase 5A
CA5B	0.173210858876992	0.0214671245741	2.29966644446498	1.84477427885671	0.39756885513298	0	carbonic anhydrase 5B
CA5BP1	0.319890190127981	0.0786187340095514	1.75875733688415	2.58111900153495	0.275116811952851	0.0491840973472818	carbonic anhydrase 5B pseudogene 1
CA6	0.253265051112411	0.0483105661685383	1.97462635302752	0.773324574772896	0.679320471284609	0	carbonic anhydrase 6
CA7	0.0545443596859891	0.00131164756921542	3.21341906965552	1.13476627565975	0.567007278866419	0	carbonic anhydrase 7
CA8	0.782252379409269	0.547390535052002	0.601674938874821	3.07389753101111	0.215036227401825	0.0886244044666562	carbonic anhydrase 8
CA9	0.76419010546124	0.518729522132641	0.645305047872585	2.40352925293608	0.300663185303443	0.0330256791204343	carbonic anhydrase 9
CAAP1	0.255202686806965	0.0491974355029992	-1.96687662897673	1.06188746099831	0.588049747247893	0	caspase activity and apoptosis inhibitor 1
CAB39	0.0416932816542729	0.00048433926893976	-3.48927132153979	0.818685670967604	0.664086520866996	0	calcium binding protein 39
CAB39L	0.369165463275968	0.106857217338926	-1.61248143167197	1.777275860767	0.411215475580205	0	calcium binding protein 39 like
CABIN1	0.328875409134845	0.0850720259219695	1.72198615839642	1.26429072252981	0.531450423957838	0	calcineurin binding protein 1
CABP1	0.220824279305125	0.0366588529400744	-2.08954320547118	0.822608668344583	0.662785192721233	0	calcium binding protein 1
CABP2	0.146959195291908	0.0156623739958694	2.41668943554929	1.08721642884672	0.580649360627482	0	calcium binding protein 2
CABP5	0.35713154423793	0.100625743282134	1.64182757197783	0.48760813653374	0.783641159392661	0	calcium binding protein 5
CABYR	0.796056275104101	0.569863861798272	0.568252007536762	0.19950893026877	0.905059614447167	0	calcium binding tyrosine phosphorylation regulated
CACFD1	0.197946391041615	0.0286381058456489	2.18843259941757	0.76064869694454	0.683639635776915	0	calcium channel flower domain containing 1
CACNA1A /// LOC100507353	0.885702814218121	0.730597470412336	0.344330871029075	3.08764029787672	0.213563695989284	0.0882613192727388	NA
CACNA1B	0.253744621082255	0.048477144775019	1.97316168016111	0.175020317883366	0.91620956388407	0	calcium voltage-gated channel subunit alpha1 B
CACNA1C	0.0925860938591897	0.00563017688246892	2.76857648526945	3.61738507106335	0.163868248713024	0.150563252518169	calcium voltage-gated channel subunit alpha1 C
CACNA1D	0.512211961025004	0.215524864084872	-1.23851580852698	1.21060047638002	0.545910498852167	0	calcium voltage-gated channel subunit alpha1 D
CACNA1E	0.64956363582346	0.362679037804205	0.91027208238609	0.302594477980053	0.859592156378126	0	calcium voltage-gated channel subunit alpha1 E
CACNA1F	0.66869605339293	0.387943682996329	0.86335250748818	7.14046341136833	0.0281493305647105	0.449234402945336	calcium voltage-gated channel subunit alpha1 F
CACNA1G	0.110592074802912	0.00847694543666111	2.63245819584342	0.60493994083052	0.738990679508978	0	calcium voltage-gated channel subunit alpha1 G
CACNA1H	0.234551175553739	0.0412178351417041	2.04133203302123	1.07302416398411	0.584784379355307	0	calcium voltage-gated channel subunit alpha1 H
CACNA1I	0.104632348870161	0.00738468294377759	2.67897988717763	0.157869563478471	0.924100190687044	0	calcium voltage-gated channel subunit alpha1 I
CACNA1S	0.199809322008128	0.0294206844836238	2.17780329511021	1.65304135302548	0.437569085247904	0	calcium voltage-gated channel subunit alpha1 S
CACNA2D1	0.724843152676072	0.458450556350356	-0.74140064034676	0.11130111889353	0.94586960334515	0	calcium voltage-gated channel auxiliary subunit alpha2delta 1
CACNA2D2	0.176781267718918	0.0224830127169329	2.28210718828895	1.27420365114404	0.528822826077292	0	calcium voltage-gated channel auxiliary subunit alpha2delta 2
CACNA2D3	0.058363680308789	0.00157879114111603	-3.15979696962752	0.211948128745192	0.899447975520979	0	calcium voltage-gated channel auxiliary subunit alpha2delta 3
CACNB1	0.849689841810085	0.667997308342498	0.428898202563984	1.21674829543563	0.544234995860031	0	calcium voltage-gated channel auxiliary subunit beta 1
CACNB2	0.227546933082153	0.0390333913959666	-2.06383470424635	2.02295528162332	0.363681192169086	0.00189124133800703	calcium voltage-gated channel auxiliary subunit beta 2
CACNB3	0.798444511285376	0.574360158247608	-0.561641707034091	0.443137279443301	0.801260921933706	0	calcium voltage-gated channel auxiliary subunit beta 3
CACNB4	0.892468105389774	0.742806152925603	-0.328139548067713	1.98876911657438	0.3699510578082	0	calcium voltage-gated channel auxiliary subunit beta 4
CACNG1	0.431166571461424	0.151697894731711	1.43355989652509	2.30077297331255	0.316514417138079	0.024973999094993	calcium voltage-gated channel auxiliary subunit gamma 1
CACNG2	0.502454184088285	0.206707011729994	-1.26267219174441	0.944413377825952	0.623624603304755	0	calcium voltage-gated channel auxiliary subunit gamma 2
CACNG3	0.38573282113256	0.117189712435834	-1.56667912547982	4.41879044013032	0.109767013332605	0.209147304973926	calcium voltage-gated channel auxiliary subunit gamma 3
CACNG4	0.248734825256122	0.046526203347945	1.99058797499031	2.4553214113458	0.292977136429705	0.0375914460618167	calcium voltage-gated channel auxiliary subunit gamma 4
CACNG5	0.521357405169139	0.22393486770306	1.21613140810825	1.20021956861549	0.548751388495656	0	calcium voltage-gated channel auxiliary subunit gamma 5
CACTIN	0.38785659401763	0.118466298194952	1.56124354542653	1.89895163053299	0.386943800336446	0	cactin, spliceosome C complex subunit
CACYBP	0.0783904060207287	0.0037665340775801	-2.89708023860837	2.6296395685313	0.268522710896532	0.0561252163835337	calcyclin binding protein
CAD	0.291454271273395	0.0639840786435932	1.85229078224646	1.87282013254255	0.392032683547239	0	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
CADM1	0.633822789100046	0.344651400451072	0.945014642844219	1.45743016654253	0.482528601002261	0	cell adhesion molecule 1
CADM3	0.99186660600874	0.976838345579288	0.0290329070999276	0.193878243887159	0.907611258060817	0	cell adhesion molecule 3
CADM3-AS1	0.59766616455276	0.301674434306566	1.03284928716874	1.47654556201005	0.477938707832112	0	CADM3 antisense RNA 1
CADM4	0.238523646483592	0.0427534801570579	2.02611032613301	0.890868099955288	0.640546186626349	0	cell adhesion molecule 4
CADPS	0.908880921654722	0.783460061951721	0.274812802169118	5.48989539726151	0.0642516613064891	0.294587557698229	calcium dependent secretion activator
CADPS2	0.440403557457876	0.156915420427543	-1.4155222807867	5.08317729678834	0.0787412082802695	0.266926455578887	calcium dependent secretion activator 2
CALB1	0.0670651315874613	0.00254564650420774	-3.01786217686866	3.17429835838182	0.204507796569681	0.107088099087788	calbindin 1
CALB2	0.933525342706091	0.83101981688269	-0.213393798899076	2.23319441423007	0.327391948327912	0.0189837661312605	calbindin 2
CALCA	0.984636720487905	0.957534622077139	-0.0532476100282602	1.09356109734442	0.578810265428876	0	calcitonin related polypeptide alpha
CALCB	0.840288008557395	0.64953672403989	0.454405875779793	2.11155764148873	0.347921353393476	0.00907466472259597	calcitonin related polypeptide beta
CALCOCO1	0.557142407796732	0.261360182421849	1.12318205478206	0.487672809275537	0.783615819691179	0	calcium binding and coiled-coil domain 1
CALCOCO2	0.993896867947942	0.981762721946358	-0.0228590290293373	6.11975788645419	0.0468933716366381	0.348573697390825	calcium binding and coiled-coil domain 2
CALCR	0.113311263736835	0.00888715794014394	2.6163646939486	1.22172791582141	0.542881639519355	0	calcitonin receptor
CALCRL	0.949164284382079	0.87253289477088	0.160442015408912	1.43655854334219	0.487590545383298	0	calcitonin receptor like receptor
CALD1	0.743685210115845	0.485735838384461	0.697106992660272	2.45318705954611	0.293289961458885	0.0371679843763204	caldesmon 1
CALHM2	0.94851386766301	0.86946261278619	-0.164341119821965	3.23948313983107	0.197949848670146	0.101467443453251	calcium homeostasis modulator family member 2
CALM1	0.861388475919806	0.686666689968822	-0.403382729347078	3.7960539097428	0.149864016178116	0.148707822928852	calmodulin 1
CALM1 /// CALM2 /// CALM3	0.201305566915617	0.030010990280718	-2.16994529670641	1.47896542478978	0.477360784481381	0	NA
CALML3	0.391689516129417	0.121369481253254	1.54905091432619	4.54665253722343	0.102969106914353	0.222806711852995	calmodulin like 3
CALML4	0.0952583291303068	0.00607953397299932	2.74346061989828	2.17410818799014	0.337208416232407	0.0152232433388088	calmodulin like 4
CALML5	0.502765755818482	0.206872391276846	1.26221233514617	2.44594176276438	0.294354374699202	0.037085141480724	calmodulin like 5
CALR	0.841031149201568	0.651293526270337	0.451965930718599	0.294353187354263	0.863141538618662	0	calreticulin
CALU	0.393632879398416	0.122835434269406	-1.54298080091772	1.2463718053722	0.536233326130584	0	calumenin
CALY	0.678385283617037	0.399050166833551	-0.843318807841634	0.649309588197192	0.72277681740418	0	calcyon neuron specific vesicular protein
CAMK1	0.59766616455276	0.301725454697149	-1.03274028701889	0.305712753702829	0.858252977954941	0	calcium/calmodulin dependent protein kinase I
CAMK1D	0.224532059028949	0.0379619500466999	-2.07526533798965	1.18888600809721	0.55186986955947	0	calcium/calmodulin dependent protein kinase ID
CAMK1G	0.739177212894815	0.479931930680873	-0.706412047917342	0.922435671178209	0.63051531376244	0	calcium/calmodulin dependent protein kinase IG
CAMK2A	0.835595406062478	0.642385221530828	0.464366451903256	1.59331906278207	0.450832443181186	0	calcium/calmodulin dependent protein kinase II alpha
CAMK2B	0.633706148329487	0.344462780495351	-0.945384170833636	0.0742890440152603	0.963536873002747	0	calcium/calmodulin dependent protein kinase II beta
CAMK2G	0.921559209864618	0.807139945776359	-0.24411733688573	3.0660166725481	0.215885234064906	0.086682857157388	calcium/calmodulin dependent protein kinase II gamma
CAMK2N1	0.269821349694341	0.0549225699599802	-1.91948826544327	0.758541702101659	0.684360227874713	0	calcium/calmodulin dependent protein kinase II inhibitor 1
CAMK4	0.243950633774502	0.0448731983398751	-2.00584115354147	1.26827395490032	0.530393032000807	0	calcium/calmodulin dependent protein kinase IV
CAMKK2	0.652894168515955	0.36687677432064	-0.902339075221617	4.86761411240484	0.0877023085927032	0.241152632897714	calcium/calmodulin dependent protein kinase kinase 2
CAMKMT	0.915417182939028	0.793767959072325	0.26142087707849	2.19440131489752	0.333804209346564	0.015843371485092	calmodulin-lysine N-methyltransferase
CAMKV	0.905624895125525	0.771687198780296	-0.290168675899581	0.261294481160501	0.877527275810693	0	CaM kinase like vesicle associated
CAMLG	0.449214540590309	0.163897661831359	-1.39208169108587	8.27552335455137	0.0159585319020957	0.569673365572715	calcium modulating ligand
CAMP	0.0775722539640819	0.00360723168244004	2.91061069095733	0.236940043637094	0.888278444230046	0	cathelicidin antimicrobial peptide
CAMSAP1	0.76917203482352	0.526663016289587	-0.633108156395335	4.60536253362356	0.0999903830806818	0.211495885679107	calmodulin regulated spectrin associated protein 1
CAMSAP2	0.0835808350782224	0.00459017685269814	-2.83446999293287	0.772636571976787	0.679554198675428	0	calmodulin regulated spectrin associated protein family member 2
CAMTA1	0.0670402916590793	0.00250812638262321	-3.02235931423074	0.754414558098207	0.685773912598497	0	calmodulin binding transcription activator 1
CAMTA2	0.964532775753113	0.912869587098555	-0.109419727892398	1.25978917097278	0.532647946871795	0	calmodulin binding transcription activator 2
CAND1	0.654848483680752	0.369843717355373	-0.896766143874143	10.978280464115	0.00413139468843856	0.81867662293386	cullin associated and neddylation dissociated 1
CAND2	0.947382223407152	0.867101068206206	-0.167341860963935	3.55040464050993	0.169449163033296	0.127505070038906	cullin associated and neddylation dissociated 2 (putative)
CANT1	0.849843733883707	0.668519310860333	0.428181051227488	0.407102543311562	0.81582837437875	0	calcium activated nucleotidase 1
CANX	0.752920451769219	0.500310655933117	-0.674001034580038	4.61492570357299	0.0995134118154162	0.21867761906458	calnexin
CAP1	0.899956743164774	0.755392912795207	-0.311536350885637	1.01436354397943	0.602190299205086	0	cyclase associated actin cytoskeleton regulatory protein 1
CAP2	0.385335780638577	0.116735244158382	-1.56862542675142	2.68879810813559	0.260696325192153	0.057599598653188	cyclase associated actin cytoskeleton regulatory protein 2
CAPG	0.238558963246317	0.0427870460162096	2.0257828122179	1.59835078168894	0.44969963770429	0	capping actin protein, gelsolin like
CAPN1	0.840552336771752	0.650052018049452	0.453689926913886	0.311749285131751	0.855666447798482	0	calpain 1
CAPN10	0.413014771384504	0.136632559590094	1.48844885900132	3.40397651967555	0.182320662589812	0.119507214831096	calpain 10
CAPN11	0.303627932141351	0.0705432265574431	1.80840669596283	1.04202852950647	0.593917852431403	0	calpain 11
CAPN15	0.824950347702009	0.624313145119952	0.48974670873761	2.72515766981844	0.255999743896027	0.0593642473032349	calpain 15
CAPN2	0.106373297135659	0.00762089141383271	2.66842004822858	0.0534084030576705	0.973649202878635	0	calpain 2
CAPN3	0.950750008313491	0.875899989161026	0.156168774360109	0.503527109176484	0.777428535749279	0	calpain 3
CAPN5	0.551215545773603	0.255553556874139	1.13696347034003	4.45218791009699	0.107949262377237	0.206855700468164	calpain 5
CAPN6	0.669627171165684	0.389637297376762	0.860275313944911	2.90260761264761	0.234264653156482	0.0745286489541337	calpain 6
CAPN7	0.39302765371994	0.122414369493932	-1.54471849405331	0.197457297327099	0.905988515866486	0	calpain 7
CAPN9	0.952501147166687	0.881968407137973	0.148474375567638	3.47981806078516	0.175536368365214	0.122119123772732	calpain 9
CAPNS1	0.95815880104198	0.898130638713088	-0.128023167721629	0.230557514724929	0.891117703660449	0	calpain small subunit 1
CAPRIN1	0.292127325579676	0.0645293567007539	-1.84850475806051	0.144131214088749	0.930469848432024	0	cell cycle associated protein 1
CAPRIN2	0.94851386766301	0.870329884312616	-0.163239477748361	4.05397236577259	0.131731939455849	0.170716115785283	caprin family member 2
CAPZA1	0.46537786744078	0.175924197170177	-1.35341152635824	2.33503387293319	0.311138559691646	0.0278162129178612	capping actin protein of muscle Z-line alpha subunit 1
CAPZA2	0.0203544295226863	4.88935445910332e-05	-4.06085398347696	0.831400316580266	0.659878099801915	0	capping actin protein of muscle Z-line alpha subunit 2
CAPZB	0.962388014217969	0.907842012080273	-0.115760934470449	4.48852193227862	0.106005853347066	0.20771752366583	capping actin protein of muscle Z-line beta subunit
CARD10	0.349858670438357	0.0966213782092213	1.66145859414881	0.539365546762183	0.763621697047328	0	caspase recruitment domain family member 10
CARD14	0.429911788686807	0.150527140610557	1.43767200238288	0.503150396207678	0.777574983246882	0	caspase recruitment domain family member 14
CARD8	0.580997236561122	0.28442345206934	1.07043522241321	2.11876502056541	0.346669809294713	0.00967998745420208	caspase recruitment domain family member 8
CARD9 /// DNLZ	0.72410039510667	0.457659310025984	0.742706638001909	2.91065860649936	0.233323517056494	0.075309204571546	NA
CARF	0.171947421043112	0.021106975324493	-2.30606545291351	0.684963030912445	0.710006243405743	0	calcium responsive transcription factor
CARHSP1	0.752633127793724	0.499973379306848	0.674531636652626	1.5009715121402	0.472137153541246	0	calcium regulated heat stable protein 1
CARKD	0.816812105838176	0.6068387861599	0.514591099264782	0.327891664682602	0.848787997493556	0	NA
CARM1	0.304834024871035	0.0711166615181926	1.8047317973501	0.264496400379943	0.876123514068445	0	coactivator associated arginine methyltransferase 1
CARS	0.136824862774817	0.0134648218638924	-2.47123257115581	1.56843882588901	0.456475881917323	0	cysteinyl-tRNA synthetase
CARS2	0.98290276487452	0.950757517218247	0.0617555306953722	6.9042381699618	0.0316784359037151	0.419098962324572	cysteinyl-tRNA synthetase 2, mitochondrial
CARTPT	0.796305736123246	0.570111306158233	-0.56788757962823	1.15058954297492	0.562539023900153	0	CART prepropeptide
CASC1	0.989251753138022	0.969110564097667	-0.0387238424994529	0.726652810327984	0.695359427545171	0	cancer susceptibility 1
CASC3 /// MIR6866	0.206999795763524	0.0319191693948342	2.14542140255908	0.226939471587248	0.892731213804046	0	NA
CASC5	0.646893153669001	0.360422156650209	0.914560969474094	0.553036782796184	0.758419670605322	0	NA
CASD1	0.733861560841243	0.471735044612711	-0.719658888410985	6.82622367415288	0.0329385413554221	0.419262821182717	CAS1 domain containing 1
CASK	0.481009507685903	0.189805675507874	-1.3111541905991	2.88975584633282	0.235774857447125	0.0744245552484311	calcium/calmodulin dependent serine protein kinase
CASKIN2	0.0536761406798812	0.00112861516601281	3.25633245693097	0.234562799996889	0.889334899109464	0	CASK interacting protein 2
CASP1	0.822668458626186	0.619877412414386	0.496024093262899	3.14880944890737	0.207130815899316	0.0946162291312626	caspase 1
CASP10	0.895733497908857	0.747736982864056	0.321624761433827	0.531060529333398	0.766799235611161	0	caspase 10
CASP2	0.51974669766672	0.222198964744782	-1.22070175051216	0.930620631677288	0.627940215157988	0	caspase 2
CASP3	0.15228504912221	0.0168229062774294	2.39055550069034	0.972484983281112	0.614932673199616	0	caspase 3
CASP4	0.317302876694722	0.0774708201698417	1.76555330308157	5.81404620463356	0.0546381401627036	0.34694816932468	caspase 4
CASP5	0.473592652572654	0.182632599617822	1.33269291393673	2.20870087280581	0.331426094663557	0.017328106513308	caspase 5
CASP6	0.5373189891289	0.241076351476782	1.17230069799834	2.16034745775624	0.339536533219747	0.0130760759159148	caspase 6
CASP7	0.827937298047908	0.629150323211297	0.482923122529394	2.6969635397706	0.259634145945148	0.0569601270579767	caspase 7
CASP8	0.738305209472139	0.478348291777518	0.708961624040412	2.36612640326345	0.30633892202636	0.0300074062588803	caspase 8
CASP8AP2	0.638547886407583	0.350858794262872	-0.932924804708607	5.21525749060511	0.0737091197956972	0.272618225293065	caspase 8 associated protein 2
CASP9	0.766396833853779	0.522329355281329	0.639758901876937	1.320261686038	0.516783712526749	0	caspase 9
CASQ1	0.623145108600771	0.330781320020315	-0.972541318091605	0.413464961238561	0.813237177595977	0	calsequestrin 1
CASQ2	0.988485403759659	0.966689721161037	-0.0417603780692744	3.46317394454113	0.177003287652913	0.119870703796612	calsequestrin 2
CASR	0.563015353613491	0.266873992122922	1.11029020600324	2.962125180697	0.227395931240332	0.0803092613794163	calcium sensing receptor
CASS4	0.557155791464589	0.261440265311673	1.12299347585364	3.52288284802904	0.171797052867999	0.127998046573929	Cas scaffold protein family member 4
CAST	0.51644402088987	0.21926061225437	-1.22849658050646	1.93481168878901	0.380067715142162	0	calpastatin
CASZ1	0.51494363972429	0.218093776824405	1.23161274746271	0.130511300281662	0.93682793256777	0	castor zinc finger 1
